ReferringTicketID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,JIRACheck
OPENJPA-2088,IA,A,A,A,A,A,A,A,A,A,A,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,-,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2094,IA,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,OA,A,A,A,A,F,-,-,-,-,-,-,-,-,NOT_REPORTED
OPENJPA-2095,IA,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,-,-,-,AV_AFTER_FV*AVS_NOT_CONSISTENT
OPENJPA-2100,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,-,-,-,-,IV_AFTER_OV*FV_AS_AV
OPENJPA-2102,IA,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2104,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,-,-,-,-,IV_AFTER_OV*FV_AS_AV
OPENJPA-2105,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,-,-,-,-,IV_AFTER_OV*FV_AS_AV
OPENJPA-2107,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2110,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2117,IA,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,OA,A,F,-,-,-,-,-,-,-,-,-,-,-,FV_AS_AV*AVS_NOT_CONSISTENT
OPENJPA-2118,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2119,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,-,-,-,-,IV_AFTER_OV*FV_AS_AV
OPENJPA-2124,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,-,-,-,-,AV_AFTER_FV*AVS_NOT_CONSISTENT
OPENJPA-2131,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,OA,F,-,-,-,-,-,-,-,-,-,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2132,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2133,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,OA,F,-,-,-,-,-,-,-,-,-,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2136,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,-,-,-,AV_AFTER_FV*AVS_NOT_CONSISTENT
OPENJPA-2140,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,-,-,-,IV_AFTER_OV*AV_AFTER_FV
OPENJPA-2142,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,-,-,-,IV_AFTER_OV*AV_AFTER_FV*FV_AS_AV
OPENJPA-2145,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,-,-,-,AV_AFTER_FV*FV_AS_AV
OPENJPA-2146,IA,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,-,-,-,FV_AS_AV*AVS_NOT_CONSISTENT
OPENJPA-2149,IA,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2153,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,-,-,-,AV_AFTER_FV
OPENJPA-2154,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,-,-,-,AV_AFTER_FV
OPENJPA-2156,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,-,-,-,AV_AFTER_FV
OPENJPA-2158,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,OA,F,-,-,-,-,-,-,-,-,-,-,-,-,AV_AFTER_FV
OPENJPA-2161,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,-,-,-,AV_AFTER_FV
OPENJPA-2163,IA,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,-,-,-,AV_AFTER_FV*FV_AS_AV*AVS_NOT_CONSISTENT
OPENJPA-2170,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,-,-,-,AV_AFTER_FV
OPENJPA-2174,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,OA,F,-,-,-,-,-,-,-,-,-,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2178,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IOA,F,-,-,-,-,-,-,-,-,-,-,-,-,OK
OPENJPA-2182,IA,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,OA,A,A,A,A,A,A,A,A,A,A,A,F,IV_AFTER_OV*AVS_NOT_CONSISTENT
OPENJPA-2187,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IOA,F,-,-,-,-,-,-,-,-,-,-,-,-,OK
OPENJPA-2191,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,-,-,-,AV_AFTER_FV*AVS_NOT_CONSISTENT
OPENJPA-2196,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IOA,F,-,-,-,-,-,-,-,-,-,-,-,-,OK
OPENJPA-2197,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IOA,F,-,-,-,-,-,-,-,-,-,-,-,-,OK
OPENJPA-2199,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,-,-,-,AV_AFTER_FV*AVS_NOT_CONSISTENT
OPENJPA-2221,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,OA,A,A,F,-,-,-,-,-,-,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2227,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2228,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,-,-,-,AV_AFTER_FV
OPENJPA-2229,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,-,-,-,AV_AFTER_FV*FV_AS_AV
OPENJPA-2233,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,OA,A,A,A,F,-,-,-,-,-,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2234,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,OA,F,-,-,-,-,-,-,-,-,-,-,-,AV_AFTER_FV*AVS_NOT_CONSISTENT
OPENJPA-2236,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,-,-,AV_AFTER_FV
OPENJPA-2238,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,-,-,-,AV_AFTER_FV
OPENJPA-2240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,OA,F,-,-,-,-,-,-,-,-,-,-,-,AV_AFTER_FV
OPENJPA-2244,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,OA,A,A,A,A,A,F,-,-,-,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2247,IA,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,-,-,-,AV_AFTER_FV*FV_AS_AV*AVS_NOT_CONSISTENT
OPENJPA-2253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,OA,A,A,F,-,-,-,-,-,-,-,-,-,FV_AS_AV*AVS_NOT_CONSISTENT
OPENJPA-2255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,OA,F,-,-,-,-,-,-,-,-,-,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2257,IA,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2260,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,OA,F,-,-,-,-,-,-,-,-,-,-,-,-,OK
OPENJPA-2261,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,OA,F,-,-,-,-,-,-,-,-,-,-,-,-,OK
OPENJPA-2267,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,-,-,-,AV_AFTER_FV
OPENJPA-2269,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,-,-,-,AV_AFTER_FV
OPENJPA-2271,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,-,-,-,NOT_REPORTED
OPENJPA-2282,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,-,-,IV_AFTER_OV*AV_AFTER_FV
OPENJPA-2284,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,-,-,AV_AFTER_FV*AVS_NOT_CONSISTENT
OPENJPA-2286,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,OA,A,A,A,A,A,F,-,-,-,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2287,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,OA,A,A,A,F,-,-,-,-,-,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2288,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,OA,F,-,-,-,-,-,-,-,-,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2289,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,-,-,AV_AFTER_FV*AVS_NOT_CONSISTENT
OPENJPA-2298,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,OA,F,-,-,-,-,-,-,-,-,-,-,-,AV_AFTER_FV*AVS_NOT_CONSISTENT
OPENJPA-2300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,OA,A,A,A,A,F,-,-,-,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2304,IA,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2318,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,OA,A,F,-,-,-,-,-,-,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2320,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,-,-,NOT_REPORTED
OPENJPA-2321,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,-,-,NOT_REPORTED
OPENJPA-2325,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,-,-,IV_AFTER_OV*AV_AFTER_FV
OPENJPA-2326,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,-,-,IV_AFTER_OV*AV_AFTER_FV
OPENJPA-2328,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,OA,F,-,-,-,-,-,-,-,-,-,-,-,OK
OPENJPA-2330,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,OA,A,F,-,-,-,-,-,-,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2335,-,-,-,-,-,-,-,-,IA,A,A,A,A,A,A,A,A,A,OA,A,F,-,-,-,-,-,-,-,-,-,NOT_REPORTED
OPENJPA-2336,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,-,-,NOT_REPORTED
OPENJPA-2341,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,OA,A,A,A,F,-,-,-,-,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2343,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,OA,A,F,-,-,-,-,-,-,-,-,-,FV_AS_AV*AVS_NOT_CONSISTENT
OPENJPA-2355,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,-,-,NOT_REPORTED
OPENJPA-2357,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,OA,F,-,-,-,-,-,-,-,-,-,-,-,OK
OPENJPA-2374,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,OA,F,-,-,-,-,-,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2377,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,NOT_REPORTED
OPENJPA-2378,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,IV_AFTER_OV*FV_AS_AV
OPENJPA-2381,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,OA,F,-,-,-,-,-,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2390,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,OA,F,-,-,-,-,-,-,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2391,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,NOT_REPORTED
OPENJPA-2400,IA,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2405,IA,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2409,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IOA,F,-,-,-,-,-,-,-,-,-,OK
OPENJPA-2414,IA,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,FV_AS_AV*AVS_NOT_CONSISTENT
OPENJPA-2418,IA,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,FV_AS_AV*AVS_NOT_CONSISTENT
OPENJPA-2421,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,FV_AS_AV
OPENJPA-2423,IA,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,FV_AS_AV*AVS_NOT_CONSISTENT
OPENJPA-2425,IA,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,FV_AS_AV*AVS_NOT_CONSISTENT
OPENJPA-2432,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,NOT_REPORTED
OPENJPA-2435,IA,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,FV_AS_AV*AVS_NOT_CONSISTENT
OPENJPA-2437,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,NOT_REPORTED
OPENJPA-2440,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,IV_AFTER_OV*FV_AS_AV
OPENJPA-2441,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,IV_AFTER_OV*FV_AS_AV
OPENJPA-2442,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,IV_AFTER_OV*FV_AS_AV
OPENJPA-2443,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,IV_AFTER_OV*AV_AFTER_FV*FV_AS_AV
OPENJPA-2444,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,-,IV_AFTER_OV*FV_AS_AV
OPENJPA-2463,IA,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2467,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,OA,F,-,-,-,-,-,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2470,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,A,A,A,A,OA,F,-,-,-,-,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2472,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,OA,F,-,-,-,-,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2475,IA,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,FV_AS_AV*AVS_NOT_CONSISTENT
OPENJPA-2476,IA,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,FV_AS_AV*AVS_NOT_CONSISTENT
OPENJPA-2478,IA,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,FV_AS_AV*AVS_NOT_CONSISTENT
OPENJPA-2482,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,FV_AS_AV*AVS_NOT_CONSISTENT
OPENJPA-2494,IA,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,FV_AS_AV*AVS_NOT_CONSISTENT
OPENJPA-2502,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,OA,F,-,-,-,-,-,-,-,-,FV_AS_AV*AVS_NOT_CONSISTENT
OPENJPA-2505,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,FV_AS_AV*AVS_NOT_CONSISTENT
OPENJPA-2506,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,FV_AS_AV*AVS_NOT_CONSISTENT
OPENJPA-2508,IA,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,FV_AS_AV*AVS_NOT_CONSISTENT
OPENJPA-2515,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,OA,F,-,-,-,-,-,-,-,-,FV_AS_AV
OPENJPA-2517,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,OA,F,-,-,-,-,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2525,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,OA,F,-,-,-,-,-,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2533,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,OA,F,-,-,-,-,-,-,-,-,FV_AS_AV
OPENJPA-2534,IA,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,FV_AS_AV*AVS_NOT_CONSISTENT
OPENJPA-2536,IA,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,FV_AS_AV*AVS_NOT_CONSISTENT
OPENJPA-2539,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,A,A,OA,F,-,-,-,-,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2542,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,OA,F,-,-,-,-,-,-,-,-,FV_AS_AV
OPENJPA-2547,IA,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,FV_AS_AV*AVS_NOT_CONSISTENT
OPENJPA-2555,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,OA,A,A,A,A,F,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2557,IA,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,OA,F,-,-,-,-,-,-,-,-,FV_AS_AV*AVS_NOT_CONSISTENT
OPENJPA-2567,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,OA,A,A,A,A,F,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2571,IA,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,OA,F,-,-,-,-,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2576,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IOA,F,-,-,-,-,-,-,-,-,OK
OPENJPA-2582,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IOA,F,-,-,-,-,-,-,-,OK
OPENJPA-2586,IA,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,OA,F,-,-,-,-,-,-,-,FV_AS_AV*AVS_NOT_CONSISTENT
OPENJPA-2596,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IOA,F,-,-,-,-,-,-,-,OK
OPENJPA-2597,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,OA,F,-,-,-,-,-,-,-,NOT_REPORTED
OPENJPA-2600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IOA,F,-,-,-,-,-,-,-,OK
OPENJPA-2601,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,OA,F,-,-,-,-,-,-,-,OK
OPENJPA-2603,IA,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,OA,F,-,-,-,-,-,-,-,FV_AS_AV*AVS_NOT_CONSISTENT
OPENJPA-2605,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,OA,F,-,-,-,-,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2609,IA,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,OA,F,-,-,-,-,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2616,-,-,IA,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,OA,F,-,-,-,-,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2617,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IOA,F,-,-,-,-,-,-,-,OK
OPENJPA-2626,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IOA,F,-,-,-,-,-,-,-,OK
OPENJPA-2631,IA,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,OA,F,-,-,-,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2632,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IOA,F,-,-,-,-,-,-,OK
OPENJPA-2636,IA,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,OA,F,-,-,-,-,-,-,FV_AS_AV*AVS_NOT_CONSISTENT
OPENJPA-2640,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IOA,F,-,-,-,-,-,-,OK
OPENJPA-2645,IA,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,OA,A,A,F,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2646,IA,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,OA,F,-,-,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2648,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,OA,A,A,A,A,A,F,AVS_NOT_CONSISTENT
OPENJPA-2650,IA,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,OA,F,-,-,-,-,-,-,FV_AS_AV*AVS_NOT_CONSISTENT
OPENJPA-2651,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,OA,F,-,-,-,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2658,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IOA,F,-,-,-,-,-,-,OK
OPENJPA-2672,IA,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,OA,F,-,-,-,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2674,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IOA,F,-,-,-,-,-,-,OK
OPENJPA-2675,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IOA,F,-,-,-,-,-,-,OK
OPENJPA-2684,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,OA,F,-,-,-,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2689,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,OA,F,-,-,-,-,-,FV_AS_AV
OPENJPA-2690,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IOA,F,-,-,-,-,-,OK
OPENJPA-2691,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IOA,F,-,-,-,-,-,OK
